OTU;Cytokine;Rho;PValue;Taxon;qvalue
ASV5;enrol_IL15;-0.119108112866888;0.521989355176899;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_IL15;0.143416188383712;0.221269551783051;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_IL15;0.251008521048271;0.0706083995251321;UBA629_sp005465875;0.966957251782989
ASV9;enrol_IL15;-0.0906009121570921;0.874050066382336;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_IL15;0.172562503967799;0.171507204751845;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_IL15;-0.0968708964039556;0.915526081552861;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_IL15;0.181388976650397;0.187825539933406;Prevotella_amnii;0.997416171187662
ASV15;enrol_IL15;-0.07335507895333;0.574310967203323;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_IL15;-0.206254849152125;0.803400303650326;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_IL15;-0.00215349928260021;0.754772755280918;Prevotella_bivia;0.997416171187662
ASV19;enrol_IL15;-0.0640443243011085;0.87366086381177;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_IL15;-0.118262088747126;0.783688364742295;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_IL15;-0.0248734794688028;0.311103506524637;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_IL15;0.107837327577407;0.626588837911829;KA00274_sp001552885;0.997416171187662
ASV29;enrol_IL15;0.151717256895841;0.379210278110706;Prevotella_buccalis;0.997416171187662
ASV30;enrol_IL15;-0.0762584706081872;0.94831021287244;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_IL15;0.0725365583260144;0.515443655112561;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_IL15;-0.0710565097389988;0.983653563097209;Dialister_micraerophilus;0.997500970208064
ASV35;enrol_IL15;-0.17644679958947;0.76077651822776;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_IL15;0.153737693830039;0.646917587609614;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_IL15;-0.120813901877182;0.509336978132815;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_IL15;0.0280893409236473;0.724313380218098;Dialister_sp001553355;0.997416171187662
ASV43;enrol_IL15;0.0372830623368927;0.855210853126206;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_IL15;0.00607714349594454;0.687043036722697;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_IL15;-0.183776071962553;0.126066608076388;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_IL15;0.252973421692388;0.112877219040985;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_IL15;-0.0417602838660345;0.7904727095832;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_IL15;-0.10589080541897;0.289902889555241;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_IL15;-0.311832849781599;0.0314099749200175;Prevotella_timonensis;0.883422885877757
ASV53;enrol_IL15;-0.178830252637842;0.260175579599235;Limosilactobacillus_reuteri;0.997416171187662
ASV54;enrol_IL15;-0.0265927395688366;0.711623470280553;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_IL15;0.0770415545988248;0.58975761083759;Berryella_sp001552935;0.997416171187662
ASV59;enrol_IL15;0.0385658822201925;0.600884887953574;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_IL15;-0.189194480693039;0.126531336527191;Prevotella_disiens;0.997416171187662
ASV61;enrol_IL15;-0.0241010528291417;0.993816465609866;Corynebacterium_aurimucosum;0.998239313705992
ASV63;enrol_IL15;-0.291802003261923;0.108818742227306;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_IL15;0.0669471279017913;0.450919784719018;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_IL15;0.0227560426075686;0.890670885737101;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_IL15;-0.0697831360941337;0.263613130557438;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_IL15;-0.0703331815166419;0.704768354600679;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_IL15;0.165761661002619;0.402586450008117;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_IL15;0.190148997332265;0.0848165055693487;Corynebacterium_sundsvallense;0.971072840977364
ASV82;enrol_IL15;0.0023111715719697;0.749615015452826;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_IL15;0.016116786329003;0.831096323099194;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_IL15;0.0111696380719836;0.886950257141249;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_IL15;0.0267191678924428;0.78466855211668;Howardella_ureilytica;0.997416171187662
ASV1;enrol_IL10;0.075266218826599;0.965370485577807;Lactobacillus_iners;0.997416171187662
ASV2;enrol_IL10;0.125205461738028;0.629221519653474;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_IL10;-0.0535802546973083;0.524944954982311;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_IL10;-0.0445569655851258;0.514786504337395;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_IL10;0.078724246929065;0.836004400910737;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_IL10;0.126072591821904;0.468955081696999;UBA629_sp005465875;0.997416171187662
ASV9;enrol_IL10;-0.143064984632682;0.805193844723341;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_IL10;0.164548063015265;0.218017632971602;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_IL10;0.0845653371051161;0.845961525530706;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_IL10;0.0752635833101132;0.956644374354594;Prevotella_amnii;0.997416171187662
ASV15;enrol_IL10;-0.0894172105851753;0.600241800703439;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_IL10;-0.0794136420299534;0.614739353772451;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_IL10;-0.0977515057797422;0.213850813374103;Prevotella_bivia;0.997416171187662
ASV19;enrol_IL10;-0.0162428380289296;0.645188444455393;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_IL10;0.0302920610525789;0.973518183391876;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_IL10;0.061125051766811;0.960829308048365;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_IL10;0.0351060898506098;0.841522742712562;KA00274_sp001552885;0.997416171187662
ASV29;enrol_IL10;0.133811808825441;0.738101815560271;Prevotella_buccalis;0.997416171187662
ASV30;enrol_IL10;-0.0623676184794881;0.904501526963744;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_IL10;0.0841834814353352;0.562527307476835;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_IL10;-0.0502000142826261;0.84619087692777;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_IL10;-0.16349544311399;0.605433779045564;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_IL10;0.157268500239605;0.709492991966711;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_IL10;0.0525914009478381;0.698002657077971;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_IL10;0.0793117841478921;0.777866577566442;Dialister_sp001553355;0.997416171187662
ASV43;enrol_IL10;-0.0611355075973968;0.726302907580129;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_IL10;-0.0479238906590997;0.799082247062237;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_IL10;-0.215730631352181;0.101589206787932;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_IL10;0.0348108224544951;0.881944341731423;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_IL10;-0.203703160590499;0.146886456357464;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_IL10;-0.210864797165106;0.252095332831464;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_IL10;-0.178269545990418;0.507276800502184;Prevotella_timonensis;0.997416171187662
ASV53;enrol_IL10;-0.204388337719966;0.327068964518656;Limosilactobacillus_reuteri;0.997416171187662
ASV54;enrol_IL10;0.0125136943463871;0.963537746571764;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_IL10;0.0161080731807622;0.743212366798292;Berryella_sp001552935;0.997416171187662
ASV59;enrol_IL10;-0.0566738834982392;0.954470197330113;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_IL10;0.0446495450478154;0.437053020122787;Prevotella_disiens;0.997416171187662
ASV61;enrol_IL10;-0.0643252307698448;0.671111235604995;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_IL10;-0.318548866574741;0.340178894969452;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_IL10;0.0357577516904757;0.971109709895825;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_IL10;-0.0865986141868928;0.42114828589465;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_IL10;-0.00363652543560617;0.565986268982786;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_IL10;-0.111269501150905;0.676291439056853;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_IL10;0.385196940471495;0.0184406111184675;Dialister_propionicifaciens;0.795923364679357
ASV80;enrol_IL10;0.175785941395742;0.281162292182186;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_IL10;-0.027075084131274;0.93042235514131;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_IL10;0.102528584924613;0.409374214659797;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_IL10;-0.0218782737800244;0.934159011215824;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_IL10;0.0475406378368004;0.484639664957498;Howardella_ureilytica;0.997416171187662
ASV1;enrol_IFNL1.IL29.;-0.0814253134486644;0.797848873218373;Lactobacillus_iners;0.997416171187662
ASV2;enrol_IFNL1.IL29.;0.012339046837783;0.968157092104928;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_IFNL1.IL29.;-0.146528822713894;0.290288065838297;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_IFNL1.IL29.;-0.0259017973732217;0.378439078232331;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_IFNL1.IL29.;0.0665362114853142;0.615798759786666;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_IFNL1.IL29.;-0.123413668645942;0.625348726219388;UBA629_sp005465875;0.997416171187662
ASV9;enrol_IFNL1.IL29.;0.1177086971708;0.0359316968425772;Lactobacillus_gasseri_329736;0.883422885877757
ASV11;enrol_IFNL1.IL29.;0.123890699271497;0.353999477446189;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_IFNL1.IL29.;-0.101108582231937;0.845525587091745;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_IFNL1.IL29.;0.032798572638626;0.921607981082544;Prevotella_amnii;0.997416171187662
ASV15;enrol_IFNL1.IL29.;0.186263497481275;0.0910703623728941;Nanoperiomorbus_sp004136275;0.972320109421488
ASV17;enrol_IFNL1.IL29.;0.100389465409346;0.708254920211203;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_IFNL1.IL29.;0.115951266519743;0.766278215284918;Prevotella_bivia;0.997416171187662
ASV19;enrol_IFNL1.IL29.;-0.0900724963863968;0.66875089218754;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_IFNL1.IL29.;-0.201221398123712;0.128361440118681;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_IFNL1.IL29.;-0.126538922611485;0.350316716758753;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_IFNL1.IL29.;0.113217812249933;0.510760563335314;KA00274_sp001552885;0.997416171187662
ASV29;enrol_IFNL1.IL29.;0.0555092074477111;0.504946174010484;Prevotella_buccalis;0.997416171187662
ASV30;enrol_IFNL1.IL29.;-0.010637893713909;0.355982013126834;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_IFNL1.IL29.;0.0453956612350337;0.835531841362798;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_IFNL1.IL29.;-0.0349027886575708;0.764982373196308;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_IFNL1.IL29.;-0.142648076609827;0.557848044125066;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_IFNL1.IL29.;0.125025983474589;0.5140305102683;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_IFNL1.IL29.;0.138721982758181;0.430881789857673;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_IFNL1.IL29.;-0.027197499512419;0.914051396974849;Dialister_sp001553355;0.997416171187662
ASV43;enrol_IFNL1.IL29.;0.0417803630374919;0.966929773335612;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_IFNL1.IL29.;0.0661394172670222;0.410218931650067;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_IFNL1.IL29.;-0.196335346124582;0.0537330458193044;Finegoldia_magna_H;0.924363795435198
ASV47;enrol_IFNL1.IL29.;0.0179292166485326;0.789137611287245;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_IFNL1.IL29.;0.15118174409128;0.342254494641277;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_IFNL1.IL29.;-0.230973645751404;0.0829489507366939;Peptoniphilus_A_gorbachii;0.966957251782989
ASV51;enrol_IFNL1.IL29.;-0.263864603198456;0.0762415149386749;Prevotella_timonensis;0.966957251782989
ASV53;enrol_IFNL1.IL29.;-0.0692746536267319;0.940585131890932;Limosilactobacillus_reuteri;0.997416171187662
ASV54;enrol_IFNL1.IL29.;0.0608433524541846;0.893298323971631;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_IFNL1.IL29.;0.0207645639726553;0.45513361620652;Berryella_sp001552935;0.997416171187662
ASV59;enrol_IFNL1.IL29.;-0.0830868489701657;0.668597920994019;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_IFNL1.IL29.;0.148930511994726;0.373674650076397;Prevotella_disiens;0.997416171187662
ASV61;enrol_IFNL1.IL29.;-0.0836647586554078;0.570410457521737;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_IFNL1.IL29.;-0.0840864560276629;0.913032734083075;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_IFNL1.IL29.;-0.0354283230898588;0.649510436214333;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_IFNL1.IL29.;0.135997558246892;0.357376475263564;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_IFNL1.IL29.;-0.186584251071882;0.487247741189236;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_IFNL1.IL29.;0.0219782898428875;0.615926852680931;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_IFNL1.IL29.;0.110984916584214;0.482394717015799;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_IFNL1.IL29.;0.0591749098263336;0.387044472257457;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_IFNL1.IL29.;-0.0238250776488586;0.399462718821161;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_IFNL1.IL29.;-0.0741641835337618;0.727261788377342;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_IFNL1.IL29.;-0.121758282205847;0.663770766542419;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_IFNL1.IL29.;0.125294577948916;0.447456889457427;Howardella_ureilytica;0.997416171187662
ASV1;enrol_sTNFRSF1A.sTNFRI.;0.0507838174884339;0.940646644684549;Lactobacillus_iners;0.997416171187662
ASV2;enrol_sTNFRSF1A.sTNFRI.;-0.122794387268206;0.443910818352523;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_sTNFRSF1A.sTNFRI.;-0.169807313579398;0.453005216503116;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_sTNFRSF1A.sTNFRI.;0.0302420238005291;0.78839336176114;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_sTNFRSF1A.sTNFRI.;-0.0596330141156095;0.810230208433231;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_sTNFRSF1A.sTNFRI.;0.134546161460675;0.187732928901363;UBA629_sp005465875;0.997416171187662
ASV9;enrol_sTNFRSF1A.sTNFRI.;0.121163605232758;0.866389659398341;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_sTNFRSF1A.sTNFRI.;-0.0388107551487499;0.939025600885573;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_sTNFRSF1A.sTNFRI.;0.140733652728992;0.59867952548586;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_sTNFRSF1A.sTNFRI.;-0.0716299158585895;0.244801176080365;Prevotella_amnii;0.997416171187662
ASV15;enrol_sTNFRSF1A.sTNFRI.;-0.181903883024307;0.298359923552287;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_sTNFRSF1A.sTNFRI.;0.107432043030795;0.226842215640143;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_sTNFRSF1A.sTNFRI.;-0.125988136704671;0.249908603181959;Prevotella_bivia;0.997416171187662
ASV19;enrol_sTNFRSF1A.sTNFRI.;-0.00310512386904024;0.886385451926231;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_sTNFRSF1A.sTNFRI.;0.035443027716477;0.138319115521026;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_sTNFRSF1A.sTNFRI.;0.123305616170317;0.195855665841663;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_sTNFRSF1A.sTNFRI.;-0.342483414850672;0.0504428983368471;KA00274_sp001552885;0.924363795435198
ASV29;enrol_sTNFRSF1A.sTNFRI.;-0.0724468186473912;0.32535136615941;Prevotella_buccalis;0.997416171187662
ASV30;enrol_sTNFRSF1A.sTNFRI.;0.189830751422764;0.228383153811345;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_sTNFRSF1A.sTNFRI.;-0.143536082457762;0.405175253388344;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_sTNFRSF1A.sTNFRI.;0.210984605394406;0.100718481941811;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_sTNFRSF1A.sTNFRI.;0.0488193706742144;0.99475779736934;Gemella_asaccharolytica;0.998325174997568
ASV39;enrol_sTNFRSF1A.sTNFRI.;-0.0160752505153298;0.425712542981461;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_sTNFRSF1A.sTNFRI.;-0.0600599481206475;0.490087818500305;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_sTNFRSF1A.sTNFRI.;0.123275592186412;0.125824021886586;Dialister_sp001553355;0.997416171187662
ASV43;enrol_sTNFRSF1A.sTNFRI.;0.120971270973375;0.664092561037131;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_sTNFRSF1A.sTNFRI.;0.00202239294711893;0.423061126920177;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_sTNFRSF1A.sTNFRI.;-0.186617861367713;0.141140990370215;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_sTNFRSF1A.sTNFRI.;-0.105228011774715;0.130536055241594;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_sTNFRSF1A.sTNFRI.;-0.00264219699884518;0.806455774736495;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_sTNFRSF1A.sTNFRI.;0.0165526029607401;0.859337189571478;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_sTNFRSF1A.sTNFRI.;-0.0481488699382854;0.431681661372168;Prevotella_timonensis;0.997416171187662
ASV53;enrol_sTNFRSF1A.sTNFRI.;0.112241901080813;0.730800493213323;Limosilactobacillus_reuteri;0.997416171187662
ASV54;enrol_sTNFRSF1A.sTNFRI.;-0.00168068562390584;0.986290219838706;Streptococcus_anginosus;0.997500970208064
ASV56;enrol_sTNFRSF1A.sTNFRI.;-0.0931420718187096;0.678605291693417;Berryella_sp001552935;0.997416171187662
ASV59;enrol_sTNFRSF1A.sTNFRI.;0.0913143437708842;0.126654010417508;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_sTNFRSF1A.sTNFRI.;-0.103700002257434;0.847047948400422;Prevotella_disiens;0.997416171187662
ASV61;enrol_sTNFRSF1A.sTNFRI.;0.0267460858497642;0.556027714228815;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_sTNFRSF1A.sTNFRI.;0.0849610794000873;0.803061866298544;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_sTNFRSF1A.sTNFRI.;0.0233076679403981;0.962368520513512;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_sTNFRSF1A.sTNFRI.;-0.0743914925181989;0.51780501861327;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_sTNFRSF1A.sTNFRI.;0.096431129720686;0.257289575021293;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_sTNFRSF1A.sTNFRI.;-0.0926970356745005;0.710590539338999;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_sTNFRSF1A.sTNFRI.;0.0805848345478502;0.762550257516709;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_sTNFRSF1A.sTNFRI.;-0.00222248442378022;0.483855335896101;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_sTNFRSF1A.sTNFRI.;0.0858573978042744;0.399607561916469;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_sTNFRSF1A.sTNFRI.;0.0987900763091358;0.381368632208195;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_sTNFRSF1A.sTNFRI.;0.237354619467423;0.209168556064648;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_sTNFRSF1A.sTNFRI.;0.042640756655949;0.363622304499573;Howardella_ureilytica;0.997416171187662
ASV1;enrol_sCD163.ngml.;-0.320722781591313;0.013481674108453;Lactobacillus_iners;0.795923364679357
ASV2;enrol_sCD163.ngml.;0.0550940510966739;0.941348612925738;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_sCD163.ngml.;-0.158168705682363;0.356524961461127;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_sCD163.ngml.;0.0687353019862977;0.35537020281412;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_sCD163.ngml.;-0.129386891406124;0.324070432251239;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_sCD163.ngml.;-0.199644515811623;0.196172744303121;UBA629_sp005465875;0.997416171187662
ASV9;enrol_sCD163.ngml.;0.0574132135381399;0.0906640904714827;Lactobacillus_gasseri_329736;0.972320109421488
ASV11;enrol_sCD163.ngml.;-0.0764389289733846;0.168703062793585;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_sCD163.ngml.;-0.187146571075114;0.461406013487195;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_sCD163.ngml.;-0.0541520860076897;0.964271937916541;Prevotella_amnii;0.997416171187662
ASV15;enrol_sCD163.ngml.;0.0784256806608776;0.338095198942313;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_sCD163.ngml.;0.0670233909603323;0.976753834320652;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_sCD163.ngml.;-0.00433557574803461;0.263905668061149;Prevotella_bivia;0.997416171187662
ASV19;enrol_sCD163.ngml.;-0.0476330842866926;0.335290286739966;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_sCD163.ngml.;-0.165691424680183;0.416255604400488;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_sCD163.ngml.;-0.00775269995783229;0.805287182866781;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_sCD163.ngml.;0.321315787386925;0.142882711468508;KA00274_sp001552885;0.997416171187662
ASV29;enrol_sCD163.ngml.;-0.054605114097743;0.865401616981499;Prevotella_buccalis;0.997416171187662
ASV30;enrol_sCD163.ngml.;0.0161812021845485;0.494192699874707;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_sCD163.ngml.;0.108609689720988;0.331600030512437;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_sCD163.ngml.;-0.0426963992502582;0.543618653554758;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_sCD163.ngml.;0.0275037448843152;0.856005305342378;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_sCD163.ngml.;0.273329079327175;0.22877630926429;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_sCD163.ngml.;-0.0330044938611783;0.694804819369061;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_sCD163.ngml.;-0.00105103527338404;0.909151955537509;Dialister_sp001553355;0.997416171187662
ASV43;enrol_sCD163.ngml.;0.169030052109829;0.267434312091823;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_sCD163.ngml.;-0.137581557732962;0.263211268418496;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_sCD163.ngml.;0.0110450531919649;0.95561178724617;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_sCD163.ngml.;0.0713223062074276;0.805524774408851;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_sCD163.ngml.;0.112908085812476;0.37672889975036;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_sCD163.ngml.;0.0642266391324626;0.260107504381514;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_sCD163.ngml.;-0.0272518148984223;0.63008556522744;Prevotella_timonensis;0.997416171187662
ASV53;enrol_sCD163.ngml.;-0.212593319342301;0.306911201328503;Limosilactobacillus_reuteri;0.997416171187662
ASV54;enrol_sCD163.ngml.;0.180239544155772;0.0293075246468297;Streptococcus_anginosus;0.883422885877757
ASV56;enrol_sCD163.ngml.;0.0811818451773399;0.650781593060786;Berryella_sp001552935;0.997416171187662
ASV59;enrol_sCD163.ngml.;-0.102765994023182;0.709963908343743;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_sCD163.ngml.;0.298230186248066;0.15171140907424;Prevotella_disiens;0.997416171187662
ASV61;enrol_sCD163.ngml.;-0.0569748536826512;0.0860794557745848;Corynebacterium_aurimucosum;0.971072840977364
ASV63;enrol_sCD163.ngml.;0.0887378383140944;0.5745612186814;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_sCD163.ngml.;0.0113315428923379;0.977525921887484;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_sCD163.ngml.;0.0767922936408439;0.0363660417651559;Staphylococcus_epidermidis_318824;0.883422885877757
ASV68;enrol_sCD163.ngml.;-0.252995477845638;0.0448254374490494;Corynebacterium_striatum;0.924363795435198
ASV76;enrol_sCD163.ngml.;0.134882721859521;0.54646324444486;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_sCD163.ngml.;0.0593239952222615;0.582049461060528;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_sCD163.ngml.;-0.0460383975519345;0.723338152635047;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_sCD163.ngml.;-0.0608571512296232;0.423805485505824;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_sCD163.ngml.;0.026102523232009;0.937020855290941;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_sCD163.ngml.;-0.0431057852206986;0.607171971157109;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_sCD163.ngml.;-0.115026347717608;0.405070409415321;Howardella_ureilytica;0.997416171187662
